codigo,codigo_pai,nome,situacao,nivel,tem_filhos,caminho
1705,1386,"Remoção, modificação  e dispensa de tutor ou curador",A,4,False,"PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Remoção, modificação  e dispensa de tutor ou curador"
1706,1386,Procedimento Comum Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Procedimento Comum Infância e Juventude
1707,27,Reintegração / Manutenção de Posse,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Reintegração / Manutenção de Posse
1709,27,Interdito Proibitório,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Interdito Proibitório
1710,292,Mandado de Segurança Criminal,A,4,False,PROCESSO CRIMINAL > Processo Especial > Processo Especial de Leis Esparsas > Mandado de Segurança Criminal
1711,412,Agravo de Instrumento em Recurso Especial,A,3,False,PROCESSO CRIMINAL > Recursos > Agravo de Instrumento em Recurso Especial
1712,412,Agravo de Instrumento em Recurso Extraordinário,I,3,False,PROCESSO CRIMINAL > Recursos > Agravo de Instrumento em Recurso Extraordinário
1714,385,Execução Provisória,I,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Execução Provisória
1715,316,Embargos do Acusado,A,3,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Embargos do Acusado
1717,316,Alienação de Bens do Acusado,A,3,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Alienação de Bens do Acusado
1719,331,Avaliação para atestar dependência de drogas,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Avaliação para atestar dependência de drogas
1720,5,Habeas Corpus,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Habeas Corpus
1721,5,Recurso Ordinário em Mandado de Segurança,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Recurso Ordinário em Mandado de Segurança
1722,5,Recurso Ordinário em Habeas Corpus,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Recurso Ordinário em Habeas Corpus
1723,175,Contraprotesto Judicial,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Contraprotesto Judicial
1725,175,Notificação,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Notificação
1726,175,Interpelação,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Interpelação
1727,268,Petição Criminal,A,2,False,PROCESSO CRIMINAL > Petição Criminal
1728,197,Apelação / Remessa Necessária,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Apelação / Remessa Necessária
1729,412,Agravo Interno Criminal,A,3,False,PROCESSO CRIMINAL > Recursos > Agravo Interno Criminal
1730,412,Recurso Ordinário Criminal,A,3,False,PROCESSO CRIMINAL > Recursos > Recurso Ordinário Criminal
1731,277,Investigação contra magistrado,A,3,False,PROCESSO CRIMINAL > Procedimentos Investigatórios > Investigação contra magistrado
1733,277,Procedimento Investigatório Criminal (PIC-MP) ,A,3,False,PROCESSO CRIMINAL > Procedimentos Investigatórios > Procedimento Investigatório Criminal (PIC-MP) 
10933,1386,Habilitação para Adoção,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Habilitação para Adoção
10942,197,Correição Parcial Cível,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Correição Parcial Cível
10943,281,Ação Penal - Procedimento Sumário,A,3,False,PROCESSO CRIMINAL > Procedimento Comum > Ação Penal - Procedimento Sumário
10944,281,Ação Penal - Procedimento Sumaríssimo,A,3,False,PROCESSO CRIMINAL > Procedimento Comum > Ação Penal - Procedimento Sumaríssimo
10960,1459,Incidente de Sanidade Mental,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Incidente de Sanidade Mental
10967,308,Medidas de Proteção à Pessoa Idosa - Criminal,A,3,False,PROCESSO CRIMINAL > Medidas Cautelares > Medidas de Proteção à Pessoa Idosa - Criminal
10969,1385,Incidentes,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes
10970,10969,Conflito de Competência Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Conflito de Competência Infância e Juventude
10971,10969,Exceções,I,4,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Exceções
10972,10969,Exibição de Documento ou Coisa Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Exibição de Documento ou Coisa Infância e Juventude
10973,10969,Impugnação ao Valor da Causa Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Impugnação ao Valor da Causa Infância e Juventude
10974,10969,Incidente de Falsidade Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Incidente de Falsidade Infância e Juventude
10975,10971,Exceção de Impedimento Infância e Juventude,I,5,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Exceções > Exceção de Impedimento Infância e Juventude
10976,10971,Exceção de Incompetência Infância e Juventude,I,5,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Exceções > Exceção de Incompetência Infância e Juventude
10977,10971,Exceção de Suspeição Infância e Juventude,I,5,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Exceções > Exceção de Suspeição Infância e Juventude
10979,1459,Petição Infracional,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Petição Infracional
10980,155,Cumprimento Provisório de Decisão,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento Provisório de Decisão
10981,155,Impugnação ao Cumprimento  de Decisão,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Impugnação ao Cumprimento  de Decisão
11026,1385,Petição Infância e Juventude Cível,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Petição Infância e Juventude Cível
11027,1071,Remessa Necessária / Recurso Ordinário,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Remessa Necessária / Recurso Ordinário
11028,0,PROCESSO MILITAR,A,1,True,PROCESSO MILITAR
11029,11028,PROCEDIMENTOS ESPECIAIS PREVISTOS EM LEIS ESPARSAS,A,2,True,PROCESSO MILITAR > PROCEDIMENTOS ESPECIAIS PREVISTOS EM LEIS ESPARSAS
11030,11028,PROCESSO CRIMINAL,A,2,True,PROCESSO MILITAR > PROCESSO CRIMINAL
11031,11030,Procedimento Especial,A,3,True,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial
11032,11030,Procedimentos Investigatórios,A,3,True,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimentos Investigatórios
11033,11030,Recursos,A,3,True,PROCESSO MILITAR > PROCESSO CRIMINAL > Recursos
11034,11029,Conselho de Justificação ,A,3,False,PROCESSO MILITAR > PROCEDIMENTOS ESPECIAIS PREVISTOS EM LEIS ESPARSAS > Conselho de Justificação 
11035,11029,Representação p/ Declaração de Indignidade/Incompatibilidade ,A,3,False,PROCESSO MILITAR > PROCEDIMENTOS ESPECIAIS PREVISTOS EM LEIS ESPARSAS > Representação p/ Declaração de Indignidade/Incompatibilidade 
11036,11029,Representação p/ Perda da Graduação ,A,3,False,PROCESSO MILITAR > PROCEDIMENTOS ESPECIAIS PREVISTOS EM LEIS ESPARSAS > Representação p/ Perda da Graduação 
11037,11030,Ação Penal Militar - Procedimento Ordinário,A,3,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Ação Penal Militar - Procedimento Ordinário
11038,11033,Embargos em Ação Penal Militar,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Recursos > Embargos em Ação Penal Militar
11039,11033,Reclamação Militar,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Recursos > Reclamação Militar
11040,11033,Recurso Inominado Militar,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Recursos > Recurso Inominado Militar
11041,11032,Inquérito Policial Militar,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimentos Investigatórios > Inquérito Policial Militar
11042,11031,Correição Parcial Militar,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial > Correição Parcial Militar
11043,11031,Deserção,A,4,True,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial > Deserção
11044,11031,Insubmissão,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial > Insubmissão
11045,11043,Deserção de Oficial,A,5,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial > Deserção > Deserção de Oficial
11046,11043,Deserção de Praça,A,5,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial > Deserção > Deserção de Praça
11099,0,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS,A,1,True,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS
11397,62,Extinção das obrigações do falido,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Extinção das obrigações do falido"
11398,412,Recurso em sentido estrito/Recurso ex officio,A,3,False,PROCESSO CRIMINAL > Recursos > Recurso em sentido estrito/Recurso ex officio
11399,385,Execução de Medida de Segurança,I,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Execução de Medida de Segurança
11400,1209,Agravo de Instrumento em Recurso Ordinário para o STF,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Agravos > Agravo de Instrumento em Recurso Ordinário para o STF
11427,0,PROCESSO ELEITORAL,A,1,True,PROCESSO ELEITORAL
11525,11427,Processos Cíveis-Eleitorais,A,2,True,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais
11526,11525,Ação de Impugnação de Mandato Eletivo,A,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Ação de Impugnação de Mandato Eletivo
11527,11525,Ação de Investigação Judicial Eleitoral,A,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Ação de Investigação Judicial Eleitoral
11528,11427,Ação Penal Eleitoral,A,2,False,PROCESSO ELEITORAL > Ação Penal Eleitoral
11529,11427,Procedimentos Relativos a Realização de Eleição,A,2,True,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição
11530,11529,Apuração de Eleição,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Apuração de Eleição
11531,11529,Prestação de Contas,I,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Prestação de Contas
11532,11529,Registro de Candidatura,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Registro de Candidatura
11533,11529,Recurso contra Expedição de Diploma,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Recurso contra Expedição de Diploma
11534,11427,Procedimentos Relativos a Partidos Políticos,A,2,True,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos
11535,11534,Cancelamento de Registro de Partido Político,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Cancelamento de Registro de Partido Político
11536,11534,Propaganda Partidária,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Propaganda Partidária
11537,11534,Registro de Órgão de Partido Político em Formação,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Registro de Órgão de Partido Político em Formação
11538,11529,Registro de Comitê Financeiro,I,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Registro de Comitê Financeiro
11539,11534,Registro de Partido Político,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Registro de Partido Político
11540,11427,Procedimentos Administrativos da Justiça Eleitoral,A,2,True,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral
11541,11529,Representação,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Representação
11542,11540,Correição de Eleitorado,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Correição de Eleitorado
11543,11540,Criação de Zona Eleitoral ou Remanejamento,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Criação de Zona Eleitoral ou Remanejamento
11544,11540,Instrução,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Instrução
11545,11540,Lista Tríplice,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Lista Tríplice
11546,11540,Revisão de Eleitorado,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Revisão de Eleitorado
11547,11427,Recursos Eleitorais,A,2,True,PROCESSO ELEITORAL > Recursos Eleitorais
11548,11547,Recurso Eleitoral,A,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Recurso Eleitoral
11549,11547,Recurso Especial Eleitoral,A,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Recurso Especial Eleitoral
11550,11547,Recurso Ordinário Eleitoral,A,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Recurso Ordinário Eleitoral
11551,11427,Consulta,A,2,False,PROCESSO ELEITORAL > Consulta
11552,11427,Pedido de Desaforamento,A,2,False,PROCESSO ELEITORAL > Pedido de Desaforamento
11553,11043,Instrução Provisória de Deserção,I,5,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimento Especial > Deserção > Instrução Provisória de Deserção
11555,62,Suspensão de Liminar e de Sentença,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Suspensão de Liminar e de Sentença"
11556,62,Suspensão de Segurança Cível,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Suspensão de Segurança Cível"
11787,331,Assistência Judiciária,I,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Assistência Judiciária
11788,331,Exibição de Documento ou Coisa Criminal,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Exibição de Documento ou Coisa Criminal
11789,331,Impugnação ao Valor da Causa,I,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Impugnação ao Valor da Causa
11790,331,Impugnação de Assistência Judiciária,I,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Impugnação de Assistência Judiciária
11791,331,Pedido de Uniformização de Interpretação de Lei Criminal,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Pedido de Uniformização de Interpretação de Lei Criminal
11793,308,Produção Antecipada de Provas Criminal,A,3,False,PROCESSO CRIMINAL > Medidas Cautelares > Produção Antecipada de Provas Criminal
11794,1459,Restituição de Coisas Apreendidas Infracional,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Restituição de Coisas Apreendidas Infracional
11798,285,Processo de Aplicação de Medida de Segurança Por Fato Não Criminoso,A,4,False,PROCESSO CRIMINAL > Processo Especial > Processo Especial do Código de Processo Penal > Processo de Aplicação de Medida de Segurança Por Fato Não Criminoso
11799,11032,Instrução Provisória de Insubmissão,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimentos Investigatórios > Instrução Provisória de Insubmissão
11800,11032,Instrução Provisória de Deserção,A,4,False,PROCESSO MILITAR > PROCESSO CRIMINAL > Procedimentos Investigatórios > Instrução Provisória de Deserção
11875,11099,Reclamação Pré-processual,A,2,False,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS > Reclamação Pré-processual
11880,1310,Recurso Extraordinário com Agravo,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso Extraordinário com Agravo
11881,5,Agravo em Recurso Especial,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Agravo em Recurso Especial
11882,1071,Recurso de Revista com Agravo,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Recurso de Revista com Agravo
11886,1071,Recurso Ordinário - Rito Sumaríssimo,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Recurso Ordinário - Rito Sumaríssimo
11887,1198,Acompanhamento de Cumprimento de Decisão,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Acompanhamento de Cumprimento de Decisão
11888,1198,Ato Normativo,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Ato Normativo
11889,1198,Nota Técnica,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Nota Técnica
11890,1198,Parecer de Mérito sobre Anteprojeto de Lei,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Parecer de Mérito sobre Anteprojeto de Lei
11891,1198,Procedimento de Controle Administrativo,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Procedimento de Controle Administrativo
11892,1198,Revisão Disciplinar,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Revisão Disciplinar
11893,1198,Reclamação para Garantia das Decisões,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Reclamação para Garantia das Decisões
11894,1198, Comissão,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS >  Comissão
11953,1198,Arguição de Suspeição e de Impedimento,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Arguição de Suspeição e de Impedimento
11955,308,Cautelar Inominada Criminal,A,3,False,PROCESSO CRIMINAL > Medidas Cautelares > Cautelar Inominada Criminal
11956,5,Embargos de Divergência em Agravo em Recurso Especial,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Embargos de Divergência em Agravo em Recurso Especial
11957,406,Remição de Pena,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Remição de Pena
11976,1460,Pedido de Busca e Apreensão Infracional,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Investigatórios > Pedido de Busca e Apreensão Infracional
12057,11547,Reexame Necessário Eleitoral,I,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Reexame Necessário Eleitoral
12058,11427,Suspensão de Segurança,I,2,False,PROCESSO ELEITORAL > Suspensão de Segurança
12059,11525,Suspensão de Segurança - Eleitoral,A,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Suspensão de Segurança - Eleitoral
12060,11525,Incidente de Impedimento/Suspeição,A,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Incidente de Impedimento/Suspeição
12061,11525,Ação Cautelar,I,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Ação Cautelar
12070,1386,Pedido de Medida de Proteção,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Pedido de Medida de Proteção
12071,1459,Procedimentos Cautelares,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares
12072,12071,Busca e Apreensão Infracional,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares > Busca e Apreensão Infracional
12073,12071,Internação Provisória,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares > Internação Provisória
12074,1459,Pedido De Desinternação/Reavaliação/Substituição/Suspensão da Medida,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Pedido De Desinternação/Reavaliação/Substituição/Suspensão da Medida
12075,215,Procedimento Conciliatório,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Procedimento Conciliatório
12076,1386,Restabelecimento do Poder Familiar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Restabelecimento do Poder Familiar
12077,331,Homologação em Acordo de Colaboração Premiada,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Homologação em Acordo de Colaboração Premiada
12078,155,Cumprimento de Sentença contra a Fazenda Pública,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento de Sentença contra a Fazenda Pública
12079,159,Execução de Título Extrajudicial contra a Fazenda Pública,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Extrajudicial > Execução de Título Extrajudicial contra a Fazenda Pública
12080,215,Incidente de Impedimento Cível,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Incidente de Impedimento Cível
12081,215,Incidente de Suspeição Cível,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Incidente de Suspeição Cível
12082,257,Carta Arbitral,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Cartas > Carta Arbitral
12083,175,Tutela Antecipada Antecedente,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Tutela Antecipada Antecedente
12084,175,Tutela Cautelar Antecedente,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Tutela Cautelar Antecedente
12085,215,Incidente de Resolução de Demandas Repetitivas,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Incidente de Resolução de Demandas Repetitivas
12086,27,Dissolução Parcial de Sociedade,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Dissolução Parcial de Sociedade
12087,215,Incidente de Assunção de Competência,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Incidente de Assunção de Competência
12088,150,Liquidação Provisória de Sentença pelo Procedimento Comum,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Liquidação > Liquidação Provisória de Sentença pelo Procedimento Comum
12089,406,Renovação de Permanência em Estabelecimento Penal Federal,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Renovação de Permanência em Estabelecimento Penal Federal
12117,1310,Suspensão do Incidente de Resolução de Demandas Repetitivas,I,2,False,SUPREMO TRIBUNAL FEDERAL > Suspensão do Incidente de Resolução de Demandas Repetitivas
12118,5,Suspensão em Incidente de Resolução de Demandas Repetitivas,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Suspensão em Incidente de Resolução de Demandas Repetitivas
12119,215,Incidente de Desconsideração de Personalidade Jurídica,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Incidente de Desconsideração de Personalidade Jurídica
12120,1459,Agravo em Execução de Medidas Sócio-Educativas,I,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Agravo em Execução de Medidas Sócio-Educativas
12121,277,Comunicado de Mandado de Prisão,A,3,False,PROCESSO CRIMINAL > Procedimentos Investigatórios > Comunicado de Mandado de Prisão
12122,292,Reclamação Criminal,A,4,False,PROCESSO CRIMINAL > Processo Especial > Processo Especial de Leis Esparsas > Reclamação Criminal
12123,406,Roteiro de Pena,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Roteiro de Pena
12124,406,Roteiro de Pena,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Roteiro de Pena
12125,406,Progressão de Regime,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Progressão de Regime
12126,406,Regressão de Regime,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Regressão de Regime
12127,406,Remição,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Remição
12128,406,Livramento Condicional,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Livramento Condicional
12129,406,Outros Incidentes de Execução Iniciados de Ofício,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Outros Incidentes de Execução Iniciados de Ofício
12132,1070,Incidente de Julgamento de Recurso de Revista e de Embargos Repetitivos,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Incidente de Julgamento de Recurso de Revista e de Embargos Repetitivos
12133,2,Tutela Provisória de Urgência e Tutela Provisória de Evidência,A,2,True,PROCESSO CÍVEL E DO TRABALHO > Tutela Provisória de Urgência e Tutela Provisória de Evidência
12134,12133,Tutela Cautelar Antecedente,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Tutela Provisória de Urgência e Tutela Provisória de Evidência > Tutela Cautelar Antecedente
12135,12133,Tutela Antecipada Antecedente,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Tutela Provisória de Urgência e Tutela Provisória de Evidência > Tutela Antecipada Antecedente
12136,11099,Pedido de Mediação Pré-Processual,I,2,False,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS > Pedido de Mediação Pré-Processual
12137,214,Requerimento de Apreensão de Veículo,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Requerimento de Apreensão de Veículo
12138,62,Requerimento de Reintegração de Posse,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Requerimento de Reintegração de Posse"
12139,237,Contestação em Foro Diverso,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Atos e expedientes > Contestação em Foro Diverso
12153,215,Embargos Parciais à Ação Monitória,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Embargos Parciais à Ação Monitória
12154,159,Execução de Título Extrajudicial,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Extrajudicial > Execução de Título Extrajudicial
12190,1310,Suspensão Nacional do Incidente de Resolução de Demandas Repetitivas,A,2,False,SUPREMO TRIBUNAL FEDERAL > Suspensão Nacional do Incidente de Resolução de Demandas Repetitivas
12191,1310,Tutela Provisória Antecedente,A,2,False,SUPREMO TRIBUNAL FEDERAL > Tutela Provisória Antecedente
12192,1310,Tutela Provisória Incidental,A,2,False,SUPREMO TRIBUNAL FEDERAL > Tutela Provisória Incidental
12193,11529,Prestação de Contas Eleitorais,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Prestação de Contas Eleitorais
